,id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,MappedDoors
462,414524,IP41013.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFtT,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616906,,1480mm - 2110mm S/O Laminate,"#1233996=IfcLocalPlacement(#1233973,#1233995)","#414516=IfcProductDefinitionShape($,$,(#414509,#414514))",1616906,2110.0,1479.9999999999302,
463,414630,IP41C02.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFtR,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1616908,FD30S,1910mm - 2110mm S/O Laminate,"#1234035=IfcLocalPlacement(#1234012,#1234034)","#414622=IfcProductDefinitionShape($,$,(#414615,#414620))",1616908,2110.0,1910.0000000000198,FD30S
464,415053,IP41051.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFt0,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616919,,1060mm - 2110mm S/O Laminate,"#1233957=IfcLocalPlacement(#1233934,#1233956)","#415047=IfcProductDefinitionShape($,$,(#415040,#415045))",1616919,2109.99999999998,1060.0,
465,415163,IP41048.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFtB,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616924,,1060mm - 2110mm S/O Laminate,"#1233103=IfcLocalPlacement(#1233082,#1233102)","#415157=IfcProductDefinitionShape($,$,(#415150,#415155))",1616924,2109.99999999998,1060.0,
466,415274,IP41033.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFt9,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1616926,,1060mm - 2110mm S/O Laminate,"#1234113=IfcLocalPlacement(#1234090,#1234112)","#415266=IfcProductDefinitionShape($,$,(#415259,#415264))",1616926,2109.99999999998,1060.0,
467,415576,IP41041.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFto,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616933,,1060mm - 2110mm S/O Laminate,"#1233335=IfcLocalPlacement(#1233314,#1233334)","#415570=IfcProductDefinitionShape($,$,(#415563,#415568))",1616933,2109.99999999998,1060.00000000011,
468,415687,IP41043.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFtn,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616934,,1060mm - 2110mm S/O Laminate,"#1234152=IfcLocalPlacement(#1234129,#1234151)","#415679=IfcProductDefinitionShape($,$,(#415672,#415677))",1616934,2109.99999999998,1060.0,
469,415798,IP41046.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFtm,IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1616935,,910mm - 2110mm S/O Laminate,"#1233840=IfcLocalPlacement(#1233819,#1233839)","#415790=IfcProductDefinitionShape($,$,(#415783,#415788))",1616935,2109.99999999998,910.000000000111,
470,416006,IP41001.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFty,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1616939,,1710mm - 2110mm S/O Laminate,"#1234191=IfcLocalPlacement(#1234168,#1234190)","#415998=IfcProductDefinitionShape($,$,(#415991,#415996))",1616939,2110.0,1709.9999999999802,
471,416320,IP41005.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFtu,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1616943,,1710mm - 2110mm S/O Laminate,"#1234230=IfcLocalPlacement(#1234207,#1234229)","#416312=IfcProductDefinitionShape($,$,(#416305,#416310))",1616943,2110.0,1709.9999999999802,
472,416521,IP41050.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFti,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1616955,,810mm - 2110mm S/O Laminate,"#1234267=IfcLocalPlacement(#1234246,#1234266)","#416515=IfcProductDefinitionShape($,$,(#416508,#416513))",1616955,2109.99999999998,809.999999999989,
473,416825,IP41C07.D2,IfcDoor,3a20qT3YP0ygz4T9KAZFte,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1616959,FD30S,1910mm - 2110mm S/O DS Laminate,"#1234074=IfcLocalPlacement(#1234051,#1234073)","#416819=IfcProductDefinitionShape($,$,(#416812,#416817))",1616959,2110.0,1909.99999999995,FD30S
474,417307,IP41040.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFsT,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1616970,,1060mm - 2110mm S/O Laminate,"#1234341=IfcLocalPlacement(#1234320,#1234340)","#417301=IfcProductDefinitionShape($,$,(#417294,#417299))",1616970,2109.99999999998,1060.0,
475,417417,IP41039.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFsS,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616971,,1060mm - 2110mm S/O Laminate,"#1234376=IfcLocalPlacement(#1234357,#1234375)","#417411=IfcProductDefinitionShape($,$,(#417404,#417409))",1616971,2109.99999999998,1060.0,
476,417714,IP41036.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFs5,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616978,,1060mm - 2110mm S/O Laminate,"#1234304=IfcLocalPlacement(#1234283,#1234303)","#417708=IfcProductDefinitionShape($,$,(#417701,#417706))",1616978,2109.99999999998,1060.0,
477,418015,IP41C07.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFs1,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1616982,FD30S,1910mm - 2110mm S/O Laminate,"#1234452=IfcLocalPlacement(#1234429,#1234451)","#418009=IfcProductDefinitionShape($,$,(#418002,#418007))",1616982,2110.0,1909.99999999995,FD30S
478,418121,IP41C05.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFs0,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1616983,FD30S,1910mm - 2110mm S/O Laminate,"#1234489=IfcLocalPlacement(#1234468,#1234488)","#418113=IfcProductDefinitionShape($,$,(#418106,#418111))",1616983,2110.0,1910.00000000004,FD30S
479,418320,IP41029.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFsq,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616995,,1480mm - 2110mm S/O Laminate,"#1234526=IfcLocalPlacement(#1234505,#1234525)","#418314=IfcProductDefinitionShape($,$,(#418307,#418312))",1616995,2110.0,1479.99999999999,
480,418424,IP41035.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFsj,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1617018,,1510mm - 2110mm S/O Laminate,"#1234413=IfcLocalPlacement(#1234392,#1234412)","#418418=IfcProductDefinitionShape($,$,(#418411,#418416))",1617018,2110.00000000001,1510.0,
481,419325,IP52008.D1,IfcDoor,3a20qT3YP0ygz4T9KAZENH,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1618950,,1480mm - 2110mm S/O Laminate,"#1234565=IfcLocalPlacement(#1234542,#1234564)","#419317=IfcProductDefinitionShape($,$,(#419310,#419315))",1618950,2110.0,1479.99999999999,
482,420126,IP52006.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEN5,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1618962,,1480mm - 2110mm S/O Laminate,"#1234604=IfcLocalPlacement(#1234581,#1234603)","#420118=IfcProductDefinitionShape($,$,(#420111,#420116))",1618962,2110.0,1480.0000000000198,
483,420518,IP52002.D1,IfcDoor,3a20qT3YP0ygz4T9KAZENt,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1618976,,1480mm - 2110mm S/O Laminate,"#1234643=IfcLocalPlacement(#1234620,#1234642)","#420510=IfcProductDefinitionShape($,$,(#420503,#420508))",1618976,2110.0,1480.0000000000198,
484,421007,IP52003.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEMM,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619009,,1480mm - 2110mm S/O Laminate,"#1234719=IfcLocalPlacement(#1234696,#1234718)","#420999=IfcProductDefinitionShape($,$,(#420992,#420997))",1619009,2110.0,1480.0000000000198,
485,421506,IP52015.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEKD,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619162,,1480mm - 2110mm S/O Laminate,"#1234795=IfcLocalPlacement(#1234772,#1234794)","#421498=IfcProductDefinitionShape($,$,(#421491,#421496))",1619162,2110.0,1479.9999999999302,
486,421817,IP52016.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEKd,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619184,,1480mm - 2110mm S/O Laminate,"#1234834=IfcLocalPlacement(#1234811,#1234833)","#421809=IfcProductDefinitionShape($,$,(#421802,#421807))",1619184,2110.0,1479.9999999999302,
487,422122,IP52014.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEKe,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619199,,1480mm - 2110mm S/O Laminate,"#1234873=IfcLocalPlacement(#1234850,#1234872)","#422114=IfcProductDefinitionShape($,$,(#422107,#422112))",1619199,2110.0,1479.9999999999302,
488,422647,IP52004.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEJV,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619208,,1480mm - 2110mm S/O Laminate,"#1234912=IfcLocalPlacement(#1234889,#1234911)","#422639=IfcProductDefinitionShape($,$,(#422632,#422637))",1619208,2110.0,1479.99999999999,
489,422953,IP52009.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEJ2,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619221,,1480mm - 2110mm S/O Laminate,"#1234951=IfcLocalPlacement(#1234928,#1234950)","#422945=IfcProductDefinitionShape($,$,(#422938,#422943))",1619221,2110.0,1480.00000000001,
490,423266,IP52011.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEJp,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619236,,1480mm - 2110mm S/O Laminate,"#1234990=IfcLocalPlacement(#1234967,#1234989)","#423258=IfcProductDefinitionShape($,$,(#423251,#423256))",1619236,2110.0,1480.00000000001,
491,423578,IP52010.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEJa,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619251,,1480mm - 2110mm S/O Laminate,"#1235029=IfcLocalPlacement(#1235006,#1235028)","#423570=IfcProductDefinitionShape($,$,(#423563,#423568))",1619251,2110.0,1480.00000000001,
492,424176,IP52012.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEJg,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619261,,1480mm - 2110mm S/O Laminate,"#1235068=IfcLocalPlacement(#1235045,#1235067)","#424168=IfcProductDefinitionShape($,$,(#424161,#424166))",1619261,2110.0,1480.00000000001,
493,424576,IP52007.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEI4,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619283,,1480mm - 2110mm S/O Laminate,"#1235144=IfcLocalPlacement(#1235121,#1235143)","#424568=IfcProductDefinitionShape($,$,(#424561,#424566))",1619283,2110.0,1479.99999999999,
494,424774,IP52024.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEI9,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619294,FD30S,1060mm - 2110mm S/O Laminate,"#1235183=IfcLocalPlacement(#1235160,#1235182)","#424768=IfcProductDefinitionShape($,$,(#424761,#424766))",1619294,2109.99999999998,1059.99999999998,FD30S
495,425653,IP52013.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEIb,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619314,,1480mm - 2110mm S/O Laminate,"#1235261=IfcLocalPlacement(#1235238,#1235260)","#425645=IfcProductDefinitionShape($,$,(#425638,#425643))",1619314,2110.0,1479.9999999999302,
496,425760,IP52C02.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEIZ,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1619316,FD30S,1910mm - 2110mm S/O Laminate,"#1235300=IfcLocalPlacement(#1235277,#1235299)","#425752=IfcProductDefinitionShape($,$,(#425745,#425750))",1619316,2110.0,1910.0000000000198,FD30S
497,426139,IP52C03.D3,IfcDoor,3uhgXYi7DCufdpnclL2KRo,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1619321,FD30S,1910mm - 2110mm S/O Laminate,"#1235337=IfcLocalPlacement(#1235316,#1235336)","#426133=IfcProductDefinitionShape($,$,(#426126,#426131))",1619321,2110.0,1910.0,FD30S
498,426379,IP52042.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEIe,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619327,,1060mm - 2110mm S/O Laminate,"#1235222=IfcLocalPlacement(#1235199,#1235221)","#426373=IfcProductDefinitionShape($,$,(#426366,#426371))",1619327,2109.99999999998,1060.0,
499,426489,IP52039.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHJ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619332,,1060mm - 2110mm S/O Laminate,"#1234680=IfcLocalPlacement(#1234659,#1234679)","#426483=IfcProductDefinitionShape($,$,(#426476,#426481))",1619332,2109.99999999998,1060.0,
500,426599,IP52025.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHH,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1619334,,1060mm - 2110mm S/O Laminate,"#1235415=IfcLocalPlacement(#1235392,#1235414)","#426591=IfcProductDefinitionShape($,$,(#426584,#426589))",1619334,2109.99999999998,1060.0,
501,426902,IP52033.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHQ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619341,,1060mm - 2110mm S/O Laminate,"#1234756=IfcLocalPlacement(#1234735,#1234755)","#426896=IfcProductDefinitionShape($,$,(#426889,#426894))",1619341,2109.99999999998,1060.00000000011,
502,427012,IP52034.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHP,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619342,,1060mm - 2110mm S/O Laminate,"#1235454=IfcLocalPlacement(#1235431,#1235453)","#427004=IfcProductDefinitionShape($,$,(#426997,#427002))",1619342,2109.99999999998,1060.0,
503,427122,IP52037.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHO,IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1619343,,910mm - 2110mm S/O Laminate,"#1235105=IfcLocalPlacement(#1235084,#1235104)","#427114=IfcProductDefinitionShape($,$,(#427107,#427112))",1619343,2109.99999999998,910.000000000111,
504,427336,IP52001.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEH4,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1619347,,1710mm - 2110mm S/O Laminate,"#1235493=IfcLocalPlacement(#1235470,#1235492)","#427328=IfcProductDefinitionShape($,$,(#427321,#427326))",1619347,2110.0,1709.9999999999802,
505,427646,IP52005.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEH0,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1619351,,1710mm - 2110mm S/O Laminate,"#1235532=IfcLocalPlacement(#1235509,#1235531)","#427638=IfcProductDefinitionShape($,$,(#427631,#427636))",1619351,2110.0,1709.9999999999802,
506,427846,IP52041.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHq,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1619363,,810mm - 2110mm S/O Laminate,"#1235569=IfcLocalPlacement(#1235548,#1235568)","#427840=IfcProductDefinitionShape($,$,(#427833,#427838))",1619363,2109.99999999998,809.999999999989,
507,428150,IP52C03.D2,IfcDoor,3a20qT3YP0ygz4T9KAZEHm,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1619367,FD30S,1910mm - 2110mm S/O DS Laminate,"#1235376=IfcLocalPlacement(#1235353,#1235375)","#428144=IfcProductDefinitionShape($,$,(#428137,#428142))",1619367,2110.0,1909.99999999995,FD30S
508,428631,IP52032.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHb,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1619378,,1060mm - 2110mm S/O Laminate,"#1235643=IfcLocalPlacement(#1235622,#1235642)","#428625=IfcProductDefinitionShape($,$,(#428618,#428623))",1619378,2109.99999999998,1060.0,
509,428741,IP52031.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHa,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619379,,1060mm - 2110mm S/O Laminate,"#1235678=IfcLocalPlacement(#1235659,#1235677)","#428735=IfcProductDefinitionShape($,$,(#428728,#428733))",1619379,2109.99999999998,1060.0,
510,429132,IP52028.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHj,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1619386,,1060mm - 2110mm S/O Laminate,"#1235606=IfcLocalPlacement(#1235585,#1235605)","#429126=IfcProductDefinitionShape($,$,(#429119,#429124))",1619386,2109.99999999998,1060.0,
511,429431,IP52C03.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHf,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1619390,FD30S,1910mm - 2110mm S/O Laminate,"#1235754=IfcLocalPlacement(#1235731,#1235753)","#429425=IfcProductDefinitionShape($,$,(#429418,#429423))",1619390,2110.0,1909.99999999995,FD30S
512,429538,IP52C05.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEHe,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1619391,FD30S,1910mm - 2110mm S/O Laminate,"#1235791=IfcLocalPlacement(#1235770,#1235790)","#429530=IfcProductDefinitionShape($,$,(#429523,#429528))",1619391,2110.0,1910.00000000004,FD30S
513,429736,IP52021.D1,IfcDoor,3a20qT3YP0ygz4T9KAZEGS,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1619403,,1480mm - 2110mm S/O Laminate,"#1235828=IfcLocalPlacement(#1235807,#1235827)","#429730=IfcProductDefinitionShape($,$,(#429723,#429728))",1619403,2110.0,1479.99999999999,
514,429839,IP52027.D1,IfcDoor,3R4eSbWhjECw4YsneTMPSU,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1619426,,1510mm - 2110mm S/O Laminate,"#1235715=IfcLocalPlacement(#1235694,#1235714)","#429833=IfcProductDefinitionShape($,$,(#429826,#429831))",1619426,2110.00000000001,1510.0,
515,500476,IP52C05.D2,IfcDoor,1B6fPqeUb8oeTSf62aoIZd,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1641899,FD30S,1910mm - 2110mm S/O DS Laminate,"#1235970=IfcLocalPlacement(#1235949,#1235969)","#500470=IfcProductDefinitionShape($,$,(#500463,#500468))",1641899,2110.0,1910.0,FD30S
516,500960,IP63C07.D2,IfcDoor,0sU5hlHOP4BP8QYkk6LkW5,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1643439,FD30S,1910mm - 2110mm S/O Laminate,"#1236009=IfcLocalPlacement(#1235986,#1236008)","#500954=IfcProductDefinitionShape($,$,(#500947,#500952))",1643439,2110.0,1910.0,FD30S
517,501159,IP63C05.D2,IfcDoor,1NX_pCPnj0QwGoHFeEpsdu,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1643442,FD30S,1910mm - 2110mm S/O DS Laminate,"#1236048=IfcLocalPlacement(#1236025,#1236047)","#501153=IfcProductDefinitionShape($,$,(#501146,#501151))",1643442,2110.0,1910.0,FD30S
518,501641,IP41C07.D3,IfcDoor,3VEgce8ff8GQcWLcYsz3kC,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1644270,FD30S,1910mm - 2110mm S/O Laminate,"#1236085=IfcLocalPlacement(#1236064,#1236084)","#501635=IfcProductDefinitionShape($,$,(#501628,#501633))",1644270,2110.0,1910.0,FD30S
519,501976,IP41C05.D2,IfcDoor,0s_36sKFDDSxObkHFH$Cpi,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1644273,FD30S,1910mm - 2110mm S/O DS Laminate,"#1236122=IfcLocalPlacement(#1236101,#1236121)","#501970=IfcProductDefinitionShape($,$,(#501963,#501968))",1644273,2110.0,1910.0,FD30S
520,518709,IP63C03.D3,IfcDoor,0kJB43kKrEkPSEBdWcDsig,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1838590,FD30S,1910mm - 2110mm S/O DS Laminate,"#1236161=IfcLocalPlacement(#1236138,#1236160)","#518703=IfcProductDefinitionShape($,$,(#518696,#518701))",1838590,2110.0,1910.0,FD30S
521,529947,IP41029B.D1,IfcDoor,2dHYswnwD4sOLqlfZ0UYI7,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1843143,,810mm - 2110mm S/O Laminate,"#1236198=IfcLocalPlacement(#1236177,#1236197)","#529941=IfcProductDefinitionShape($,$,(#529934,#529939))",1843143,2109.99999999998,809.999999999989,
522,543422,IP41029A.D1,IfcDoor,2dHYswnwD4sOLqlfZ0UYIE,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1843150,,1510mm - 2110mm S/O Laminate,"#1236237=IfcLocalPlacement(#1236214,#1236236)","#543416=IfcProductDefinitionShape($,$,(#543409,#543414))",1843150,2110.00000000001,1510.00000000004,
523,562468,IP41017A.D1,IfcDoor,1NCpLkf4bEPfySDX5dNV6W,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1855754,,1710mm - 2110mm S/O Laminate,"#1236825=IfcLocalPlacement(#1236802,#1236824)","#562460=IfcProductDefinitionShape($,$,(#562453,#562458))",1855754,2110.0,1710.0,
524,563308,IP52021B.D1,IfcDoor,3NrpKIOJHEjg6OrgBC1Wuv,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1857011,,810mm - 2110mm S/O Laminate,"#1236973=IfcLocalPlacement(#1236952,#1236972)","#563302=IfcProductDefinitionShape($,$,(#563295,#563300))",1857011,2109.99999999998,809.999999999989,
525,563503,IP52021A.D1,IfcDoor,3NrpKIOJHEjg6OrgBC1Wum,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1857018,,1510mm - 2110mm S/O Laminate,"#1237012=IfcLocalPlacement(#1236989,#1237011)","#563497=IfcProductDefinitionShape($,$,(#563490,#563495))",1857018,2110.00000000001,1510.00000000004,
526,566811,IP63029B.D1,IfcDoor,3QFFfWb1P48uxxVPgOq_En,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1862652,,810mm - 2110mm S/O Laminate,"#1237450=IfcLocalPlacement(#1237429,#1237449)","#566805=IfcProductDefinitionShape($,$,(#566798,#566803))",1862652,2109.99999999998,809.999999999989,
527,567012,IP63029A.D1,IfcDoor,3QFFfWb1P48uxxVPgOq_HE,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1862659,,1510mm - 2110mm S/O Laminate,"#1237489=IfcLocalPlacement(#1237466,#1237488)","#567006=IfcProductDefinitionShape($,$,(#566999,#567004))",1862659,2110.00000000001,1510.00000000004,
528,586345,IP41001A.D1,IfcDoor,36YMQe4Vn5KRcBrPUwkzCx,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1867658,,1710mm - 2110mm S/O Laminate,"#1238186=IfcLocalPlacement(#1238167,#1238185)","#586339=IfcProductDefinitionShape($,$,(#586332,#586337))",1867658,2110.0,1709.99999999999,
529,586980,IP41005A.D1,IfcDoor,36YMQe4Vn5KRcBrPUwkzCZ,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1867666,,1710mm - 2110mm S/O Laminate,"#1238223=IfcLocalPlacement(#1238202,#1238222)","#586974=IfcProductDefinitionShape($,$,(#586967,#586972))",1867666,2110.0,1709.99999999999,
530,587626,IP52001A.D1,IfcDoor,1YFPmdG8P6P96Z2i1H7Kkj,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1869024,,1710mm - 2110mm S/O Laminate,"#1238258=IfcLocalPlacement(#1238239,#1238257)","#587620=IfcProductDefinitionShape($,$,(#587613,#587618))",1869024,2110.0,1709.99999999999,
531,588255,IP52005A.D1,IfcDoor,1YFPmdG8P6P96Z2i1H7Kkb,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1869032,,1710mm - 2110mm S/O Laminate,"#1238295=IfcLocalPlacement(#1238274,#1238294)","#588249=IfcProductDefinitionShape($,$,(#588242,#588247))",1869032,2110.0,1709.99999999999,
532,589196,IP63001A.D1,IfcDoor,28clB0NkL7S8KwMFgP6FGK,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1870061,,1710mm - 2110mm S/O Laminate,"#1238406=IfcLocalPlacement(#1238385,#1238405)","#589190=IfcProductDefinitionShape($,$,(#589183,#589188))",1870061,2110.0,1709.99999999999,
533,589824,IP63005A.D1,IfcDoor,28clB0NkL7S8KwMFgP6FGC,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1870069,,1710mm - 2110mm S/O Laminate,"#1238443=IfcLocalPlacement(#1238422,#1238442)","#589818=IfcProductDefinitionShape($,$,(#589811,#589816))",1870069,2110.0,1709.99999999999,
534,611783,IP52008A.D1,IfcDoor,3pBNZzkyz1RhBilkMsKwoL,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1948463,,1710mm - 2110mm S/O Laminate,"#1238480=IfcLocalPlacement(#1238459,#1238479)","#611775=IfcProductDefinitionShape($,$,(#611768,#611773))",1948463,2110.0,1710.00000000009,
535,783046,IP52016A.D1,IfcDoor,04WKw1UEfDUPELGeu8t302,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2095707,,1710mm - 2110mm S/O Laminate,"#1238626=IfcLocalPlacement(#1238605,#1238625)","#783038=IfcProductDefinitionShape($,$,(#783031,#783036))",2095707,2110.0,1710.0,
536,783516,IP63008A.D1,IfcDoor,0GCsKhwgT8HfYZGau5YjWj,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2096966,,1710mm - 2110mm S/O Laminate,"#1238663=IfcLocalPlacement(#1238642,#1238662)","#783508=IfcProductDefinitionShape($,$,(#783501,#783506))",2096966,2110.0,1710.00000000009,
537,783985,IP41008A.D1,IfcDoor,0GCsKhwgT8HfYZGau5jIPm,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2097435,,1710mm - 2110mm S/O Laminate,"#1238700=IfcLocalPlacement(#1238679,#1238699)","#783977=IfcProductDefinitionShape($,$,(#783970,#783975))",2097435,2110.0,1710.00000000009,
538,800164,IP41060.D1,IfcDoor,0yN_v69Hj6Yw53ihjmu5ze,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:2381383,,1480mm - 2110mm S/O Laminate,"#1238737=IfcLocalPlacement(#1238716,#1238736)","#800156=IfcProductDefinitionShape($,$,(#800149,#800154))",2381383,2110.0,1479.9999999999802,
